id,term,file,order_of_vote,vote_date,title,leg_nonleg_bud,vote_type,vote_rule,rapporteur,code,url,committee,de,part,subject,final_vote,am_no,author,num_yes,num_no,num_abs,intfileno
74,7,8,1,2009-10-20,"Report: Lidia Joanna Geringer de Oedenberg- Veterinary checks on animals entering the Community from third countries (codified version) on the proposal for a Council directive laying down the principles governing the organisation of veterinary checks on animals entering the Community from third countries",Leg,"Draft legislative resolution ",s,"GERINGER DE OEDENBERG ",A7-0028/2009,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2009-0028&language=EN,"Committee on Legal Affairs","Juridical Affairs",0,"vote: resolution (text as a whole) ",1,0,0,644,11,2,2008/0253/COD
75,7,8,1,2009-10-20,"Report: Lidia Joanna Geringer de Oedenberg - Collection network for accountancy data on agricultural holdings (codified version) on the proposal for a Council regulation setting up a network for the collection of accountancy data on the incomes and business operation of agricultural holdings in the European Community",Leg,"Draft legislative resolution ",s,"GERINGER DE OEDENBERG ","A7-0031/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2009-0031&language=EN,"Committee on Legal Affairs","Juridical Affairs",0,"vote: resolution (text as a whole) ",1,0,0,632,17,8,2009/0040/CNS
76,7,8,1,2009-10-20,"Report: Lidia Joanna Geringer de Oedenberg - Animal health conditions on intra-Community trade in and imports of poultry and eggs on the proposal for a Council Directive on animal health conditions governing intra-Community trade in, and imports from third countries of, poultry and eggs for hatching  (codified version)",Leg,"Draft legislative resolution ",s,"GERINGER DE OEDENBERG ","A7-0027/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2009-0027&language=EN,"Committee on Legal Affairs","Juridical Affairs",0,"vote: resolution (text as a whole) ",1,0,0,641,15,6,2009/0067/CNS
77,7,8,1,2009-10-20,"Report: Lidia Joanna Geringer de Oedenberg- Pure-bred breeding animals of the bovine species (codified version) on the amended proposal for a Council directive on pure-bred breeding animals of the bovine species",Leg,"Draft legislative resolution ",s,"GERINGER DE OEDENBERG ","A7-0032/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2009-0032&language=EN,"Committee on Legal Affairs","Juridical Affairs",0,"vote: resolution (text as a whole) ",1,0,0,633,13,9,2006/0250/CNS
78,7,8,1,2009-10-20,"Report: Simon Busuttil- Agreement between the EC and Mauritius on the short-stay visa waiver on the proposal for a Council decision on the conclusion of the Agreement between the European Community and the Republic of Mauritius on the short-stay visa waiver
",Leg,"Draft legislative resolution ",s,BUSUTTIL,"A7-0019/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2009-0019&language=EN,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",0,"vote: resolution (text as a whole) ",1,0,0,602,32,28,2009/0012/CNS
79,7,8,1,2009-10-20,"Report: Simon Busuttil- Agreement between the EC and Seychelles on the short-stay visa waiver on the proposal for a Council decision on the conclusion of the Agreement between the European Community and the Republic of Seychelles on the short-stay visa waiver",Leg,"Draft legislative resolution ",s,BUSUTTIL,"A7-0012/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2009-0012&language=EN,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",0,"vote: resolution (text as a whole) ",1,0,0,610,28,29,2009/0015/CNS
80,7,8,1,2009-10-20,"Report: Simon Busuttil - Agreement between the EC and Barbados on the short-stay visa waiver on the proposal for a Council decision on the conclusion of the Agreement between the European Community and Barbados on the short-stay visa waiver",Leg,"Draft legislative resolution ",s,BUSUTTIL,"A7-0013/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2009-0013&language=EN,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",0,"vote: resolution (text as a whole) ",1,0,0,604,29,30,2009/0014/CNS
81,7,8,1,2009-10-20,"Report: Simon Busuttil- Agreement between the EC and Saint Kitts and Nevis on the short-stay visa waiver on the proposal for a Council decision on the conclusion of the Agreement between the European Community and the Federation of Saint Kitts and Nevis on the short-stay visa waiver",Leg,"Draft legislative resolution ",s,BUSUTTIL,"A7-0014/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2009-0014&language=EN,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",0,"vote: resolution (text as a whole) ",1,0,0,603,28,33,2009/0017/CNS
82,7,8,1,2009-10-20,"Report: Simon Busuttil- Agreement between the EC and Antigua and Barbuda on the short-stay visa waiver on the proposal for a Council decision on the conclusion of the Agreement between the European Community and Antigua and Barbuda on the short-stay visa waiver",Leg,"Draft legislative resolution ",s,BUSUTTIL,"A7-0015/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2009-0015&language=EN,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",0,"vote: resolution (text as a whole) ",1,0,0,612,29,31,2009/0013/CNS
83,7,8,1,2009-10-20,"Report: Simon Busuttil- Agreement between the EC and The Bahamas on the short-stay visa waiver on the proposal for a Council decision on the conclusion of the Agreement between the European Community and the Commonwealth of The Bahamas on the short-stay visa waiver
",Leg,"Draft legislative resolution ",s,BUSUTTIL,"A7-0016/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2009-0016&language=EN,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",0,"vote: resolution (text as a whole) ",1,0,0,608,31,33,2009/0020/CNS
84,7,8,1,2009-10-20,"Report: Jutta Haug - Draft amending budget 9/2009: earthquake in Italy on the draft amending budget 9/2009 of the European Union for the 2009 financial year, earthquake in Italy, Section III - Commission 
",Bud,"Motions for a resolution",q,HAUG,A7-0023/2009,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2009-0023&language=EN,"Committee on Budgets",Budget,0,"Single vote",1,0,0,654,4,15,2009/2087/BUD
85,7,8,1,2009-10-20,"Report: Reimer Böge- Mobilisation of the European Globalisation Adjustment Fund (Germany) Proposal for a decision of the European Parliament and of the Council on the mobilisation of the European Globalisation Adjustment Fund pursuant to point 28 of the Interinstitutional Agreement of 17 May 2006 between the European Parliament, the Council and the Commission on budgetary discipline and sound financial management
",Bud,"Motions for a resolution",q,"BÖGE ","A7-0022/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2009-0022&language=EN,"Committee on Budgets",Budget,0,"Single vote",1,0,0,598,49,30,2009/2078/BUD
86,7,8,1,2009-10-20,"Report: Diana Wallis- Request for waiver of the immunity of Mr Marek Siwiec",Non,"Proposal for a European Parliament Decision",s,WALLIS,"A7-0030/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2009-0030&language=EN,"Committee on Legal Affairs","Juridical Affairs",0,"vote: resolution (text as a whole) ",1,0,0,639,17,15,2009/2067/IMM
87,7,9,1,2009-10-21,"Freedom of Information in Italy and other member states: Joint resolution by EPP/ECR/EFD",Non,"Joint Motions for a resolution",s,0,"B7-0088/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2009-0088&language=EN,0,"Civil liberties, justice & home affairs",0,"vote: resolution (text as a whole) ",1,0,"PPE, ECR, EFD",297,322,25,0
88,7,9,1,2009-10-21,"Freedom of Information in Italy:  Joint motion for a resolution by S&D, ALDE, GUE/NGL and Greens groups",Non,"Joint Motions for a resolution",s,0,"B7-0090/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2009-0090&language=EN,0,"Civil liberties, justice & home affairs",0,"After paragraph 1",0,10,PPE,306,343,38,0
89,7,9,2,2009-10-21,"Freedom of Information in Italy:  Joint motion for a resolution by S&D, ALDE, GUE/NGL and Greens groups",Non,"Joint Motions for a resolution",s,0,"B7-0090/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2009-0090&language=EN,0,"Civil liberties, justice & home affairs",0,"After paragraph 2",0,8,PPE,318,343,15,0
90,7,9,3,2009-10-21,"Freedom of Information in Italy:  Joint motion for a resolution by S&D, ALDE, GUE/NGL and Greens groups",Non,"Joint Motions for a resolution",s,0,"B7-0090/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2009-0090&language=EN,0,"Civil liberties, justice & home affairs",0,"Paragraph 3",0,0,"original text",338,320,19,0
91,7,9,4,2009-10-21,"Freedom of Information in Italy:  Joint motion for a resolution by S&D, ALDE, GUE/NGL and Greens groups",Non,"Joint Motions for a resolution",s,0,"B7-0090/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2009-0090&language=EN,0,"Civil liberties, justice & home affairs",0,"Paragraph 4",0,0,"original text",339,326,21,0
92,7,9,5,2009-10-21,"Freedom of Information in Italy:  Joint motion for a resolution by S&D, ALDE, GUE/NGL and Greens groups",Non,"Joint Motions for a resolution",s,0,"B7-0090/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2009-0090&language=EN,0,"Civil liberties, justice & home affairs",0,"After paragraph 4",0,6,PPE,301,368,18,0
93,7,9,6,2009-10-21,"Freedom of Information in Italy:  Joint motion for a resolution by S&D, ALDE, GUE/NGL and Greens groups",Non,"Joint Motions for a resolution",s,0,"B7-0090/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2009-0090&language=EN,0,"Civil liberties, justice & home affairs",0,"Paragraph 5",0,0,"original text",345,324,17,0
94,7,9,7,2009-10-21,"Freedom of Information in Italy:  Joint motion for a resolution by S&D, ALDE, GUE/NGL and Greens groups",Non,"Joint Motions for a resolution",s,0,"B7-0090/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2009-0090&language=EN,0,"Civil liberties, justice & home affairs",0,"Paragraph 6",0,0,"original text",342,327,15,0
95,7,9,8,2009-10-21,"Freedom of Information in Italy:  Joint motion for a resolution by S&D, ALDE, GUE/NGL and Greens groups",Non,"Joint Motions for a resolution",s,0,"B7-0090/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2009-0090&language=EN,0,"Civil liberties, justice & home affairs",0,"Paragraph 7",0,0,"original text",346,318,23,0
96,7,9,9,2009-10-21,"Freedom of Information in Italy:  Joint motion for a resolution by S&D, ALDE, GUE/NGL and Greens groups",Non,"Joint Motions for a resolution",s,0,"B7-0090/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2009-0090&language=EN,0,"Civil liberties, justice & home affairs",0,"After recital A",0,7,PPE,302,346,40,0
97,7,9,10,2009-10-21,"Freedom of Information in Italy:  Joint motion for a resolution by S&D, ALDE, GUE/NGL and Greens groups",Non,"Joint Motions for a resolution",s,0,"B7-0090/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2009-0090&language=EN,0,"Civil liberties, justice & home affairs",0,"After recital A",0,9,PPE,326,335,22,0
98,7,9,11,2009-10-21,"Freedom of Information in Italy:  Joint motion for a resolution by S&D, ALDE, GUE/NGL and Greens groups",Non,"Joint Motions for a resolution",s,0,"B7-0090/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2009-0090&language=EN,0,"Civil liberties, justice & home affairs",0,"After recital B",0,2,PPE,269,338,83,0
99,7,9,12,2009-10-21,"Freedom of Information in Italy:  Joint motion for a resolution by S&D, ALDE, GUE/NGL and Greens groups",Non,"Joint Motions for a resolution",s,0,"B7-0090/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2009-0090&language=EN,0,"Civil liberties, justice & home affairs",2,"Recital C",0,0,"original text",339,331,19,0
100,7,9,13,2009-10-21,"Freedom of Information in Italy:  Joint motion for a resolution by S&D, ALDE, GUE/NGL and Greens groups",Non,"Joint Motions for a resolution",s,0,"B7-0090/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2009-0090&language=EN,0,"Civil liberties, justice & home affairs",0,"After recital C",0,1,PPE,271,339,81,0
101,7,9,14,2009-10-21,"Freedom of Information in Italy:  Joint motion for a resolution by S&D, ALDE, GUE/NGL and Greens groups",Non,"Joint Motions for a resolution",s,0,"B7-0090/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2009-0090&language=EN,0,"Civil liberties, justice & home affairs",0,"After recital D",0,4,PPE,261,338,89,0
102,7,9,15,2009-10-21,"Freedom of Information in Italy:  Joint motion for a resolution by S&D, ALDE, GUE/NGL and Greens groups",Non,"Joint Motions for a resolution",s,0,"B7-0090/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2009-0090&language=EN,0,"Civil liberties, justice & home affairs",0,"Recital E",0,0,"original text",331,327,26,0
103,7,9,16,2009-10-21,"Freedom of Information in Italy:  Joint motion for a resolution by S&D, ALDE, GUE/NGL and Greens groups",Non,"Joint Motions for a resolution",s,0,"B7-0090/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2009-0090&language=EN,0,"Civil liberties, justice & home affairs",0,"After recital E",0,11,PPE,319,344,26,0
104,7,9,17,2009-10-21,"Freedom of Information in Italy:  Joint motion for a resolution by S&D, ALDE, GUE/NGL and Greens groups",Non,"Joint Motions for a resolution",s,0,"B7-0090/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2009-0090&language=EN,0,"Civil liberties, justice & home affairs",0,"vote: resolution (text as a whole) ",1,0,"S&D, ALDE, 
Greens/EFA, GUE/NGL",335,338,13,0
105,7,10,1,2009-10-22,"Draft general budget of the European Union - 2010 financial year
- Draft amendments to and proposals for modification relating to the appropriations in Section III and Sections I, II, IV, V, VI, VII, VIII and IX ",Bud,,q,0,0,http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20091022-LASTV+0+DOC+XML+V0//EN&language=EN,0,Budget,0,"05 02 03",0,33,0,500,120,10,0
106,7,10,2,2009-10-22,"Draft general budget of the European Union - 2010 financial year
- Draft amendments to and proposals for modification relating to the appropriations in Section III and Sections I, II, IV, V, VI, VII, VIII and IX ",Bud,,q,0,0,http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20091022-LASTV+0+DOC+XML+V0//EN&language=EN,0,Budget,0,"05 02 12 09",0,438,0,93,501,22,0
107,7,10,3,2009-10-22,"Draft general budget of the European Union - 2010 financial year
- Draft amendments to and proposals for modification relating to the appropriations in Section III and Sections I, II, IV, V, VI, VII, VIII and IX ",Bud,,q,0,0,http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20091022-LASTV+0+DOC+XML+V0//EN&language=EN,0,Budget,0,"Amendment 812",0,812,0,528,89,20,0
108,7,10,4,2009-10-22,"Draft general budget of the European Union - 2010 financial year
- Draft amendments to and proposals for modification relating to the appropriations in Section III and Sections I, II, IV, V, VI, VII, VIII and IX ",Bud,,q,0,0,http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20091022-LASTV+0+DOC+XML+V0//EN&language=EN,0,Budget,0,"05 03 02 22",0,444,0,261,349,12,0
109,7,10,5,2009-10-22,"Draft general budget of the European Union - 2010 financial year
- Draft amendments to and proposals for modification relating to the appropriations in Section III and Sections I, II, IV, V, VI, VII, VIII and IX ",Bud,,q,0,0,http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20091022-LASTV+0+DOC+XML+V0//EN&language=EN,0,Budget,0,19,0,728,0,292,310,7,0
110,7,10,6,2009-10-22,"Draft general budget of the European Union - 2010 financial year
- Draft amendments to and proposals for modification relating to the appropriations in Section III and Sections I, II, IV, V, VI, VII, VIII and IX ",Bud,,q,0,0,http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20091022-LASTV+0+DOC+XML+V0//EN&language=EN,0,Budget,0,19,0,727,0,294,317,19,0
111,7,10,7,2009-10-22,"Draft general budget of the European Union - 2010 financial year
- Draft amendments to and proposals for modification relating to the appropriations in Section III and Sections I, II, IV, V, VI, VII, VIII and IX ",Bud,,q,0,0,http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20091022-LASTV+0+DOC+XML+V0//EN&language=EN,0,Budget,0,21,0,733,0,305,316,9,0
112,7,10,8,2009-10-22,"Draft general budget of the European Union - 2010 financial year
- Draft amendments to and proposals for modification relating to the appropriations in Section III and Sections I, II, IV, V, VI, VII, VIII and IX ",Bud,,q,0,0,http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20091022-LASTV+0+DOC+XML+V0//EN&language=EN,0,Budget,0,21,0,732,0,304,300,16,0
113,7,10,9,2009-10-22,"Draft general budget of the European Union - 2010 financial year
- Draft amendments to and proposals for modification relating to the appropriations in Section III and Sections I, II, IV, V, VI, VII, VIII and IX ",Bud,,q,0,0,http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20091022-LASTV+0+DOC+XML+V0//EN&language=EN,0,Budget,0,22,0,734,0,301,311,19,0
